"","virus","host","X","G_pq_clover_nrmlz","G_pq_trefle_nrmlz","importance_trefle_nrmlz","importance_clover_nrmlz"
"2692","Luna mammarenavirus","Mastomys natalensis",41042,6.50787751861132e-05,0.0110215768091814,0.00172751613562193,6.50787751861132e-05
"2693","Lymphocytic choriomeningitis mammarenavirus","Apodemus agrarius",41054,0.00376228630853317,0.175695555110854,0.00217288402721175,0.000348398964065976
"2694","Lymphocytic choriomeningitis mammarenavirus","Apodemus flavicollis",41055,0.00283393512286604,0.136581331484301,0.00176159807403972,0.0003147718089211
"2695","Lymphocytic choriomeningitis mammarenavirus","Apodemus mystacinus",41056,0.000269511362693776,0.0464352620065561,0.00121438131536328,0.000269511362693776
"2696","Lymphocytic choriomeningitis mammarenavirus","Apodemus sylvaticus",41061,0.00770710273007301,0.210976708737602,0.00261985146477436,0.000602701936030338
"2697","Lymphocytic choriomeningitis mammarenavirus","Arvicola scherman",41064,0.000934993809631808,0.108162297748406,0.00153047503816962,0.000273443781457875
"2698","Lymphocytic choriomeningitis mammarenavirus","Callimico goeldii",41071,0.000269511362693776,0.0464352620065561,0.00121438131536328,0.000269511362693776
"2699","Lymphocytic choriomeningitis mammarenavirus","Callithrix jacchus",41072,0.00580057815559949,0.217823896660291,0.00271681673744625,0.000455644016924229
"2700","Lymphocytic choriomeningitis mammarenavirus","Cavia porcellus",41081,0.00255374670327742,0.207884983105822,0.00257457107328102,0.000307752688893755
"2701","Lymphocytic choriomeningitis mammarenavirus","Cebuella pygmaea",41082,0.00119365006594613,0.108425114853548,0.00153082113562013,0.000276102937777064
"2702","Lymphocytic choriomeningitis mammarenavirus","Chionomys roberti",41088,0.000269511362693776,0.0464352620065561,0.00121438131536331,0.000269511362693776
"2703","Lymphocytic choriomeningitis mammarenavirus","Cynomys ludovicianus",41096,0.000996917355907716,0.0930672164460839,0.00142873716586561,0.000274368635713964
"2704","Lymphocytic choriomeningitis mammarenavirus","Homo sapiens",41122,0.0841213036289861,0.367960472180206,0.00564271603434457,0.0397242250315345
"2705","Lymphocytic choriomeningitis mammarenavirus","Leontocebus fuscicollis",41132,0.00118988470739102,0.13001810554307,0.00170278394427034,0.000276497709072953
"2706","Lymphocytic choriomeningitis mammarenavirus","Leontocebus nigricollis",41133,0.000427171016934119,0.0501989679644781,0.00122642089904151,0.000270284865501232
"2707","Lymphocytic choriomeningitis mammarenavirus","Leontopithecus chrysomelas",41134,0.0014123099954079,0.130540451296557,0.00170683431088892,0.000279835144697217
"2708","Lymphocytic choriomeningitis mammarenavirus","Leontopithecus rosalia",41135,0.00141864599403722,0.128907680914623,0.00169286379025146,0.000279540270273527
"2709","Lymphocytic choriomeningitis mammarenavirus","Mesocricetus auratus",41161,0.00284935385649454,0.190732925082678,0.00234771759698485,0.00031675872685472
"2710","Lymphocytic choriomeningitis mammarenavirus","Micromys minutus",41163,0.00122479293896717,0.124230989336149,0.00165405793020301,0.000277347464568908
"2711","Lymphocytic choriomeningitis mammarenavirus","Microtus agrestis",41164,0.00445709612513058,0.19435776632407,0.00239551908479149,0.000379477808759085
"2712","Lymphocytic choriomeningitis mammarenavirus","Microtus arvalis",41165,0.00476458394085968,0.181294675772004,0.00223225164407737,0.000393977954534872
"2713","Lymphocytic choriomeningitis mammarenavirus","Microtus levis",41169,0.00041165799743426,0.0518201330141553,0.00123186130994699,0.000270236684349053
"2714","Lymphocytic choriomeningitis mammarenavirus","Microtus pennsylvanicus",41173,0.00174992095337557,0.149852413756707,0.00188600615237267,0.000286395884753196
"2715","Lymphocytic choriomeningitis mammarenavirus","Mus mattheyi",41179,0.000269511362693776,0.0464352620065561,0.00121438131536328,0.000269511362693776
"2716","Lymphocytic choriomeningitis mammarenavirus","Mus musculus",41180,0.0192287802143956,0.293528942093966,0.00400174153105154,0.00234122267887302
"2717","Lymphocytic choriomeningitis mammarenavirus","Mus spretus",41181,0.000692915557142131,0.0724577161117328,0.00131642378376277,0.000271951481600609
"2718","Lymphocytic choriomeningitis mammarenavirus","Mustela erminea",41182,0.00109853384557466,0.097516028325856,0.00145688523856564,0.000276618264487906
"2719","Lymphocytic choriomeningitis mammarenavirus","Myodes glareolus",41186,0.00809432039868904,0.251728204487954,0.00324516884743672,0.000634517899945907
"2720","Lymphocytic choriomeningitis mammarenavirus","Rattus norvegicus",41242,0.0121982421990879,0.246285844704845,0.00315379032169294,0.00110072008303623
"2721","Lymphocytic choriomeningitis mammarenavirus","Saguinus imperator",41249,0.000269511362693776,0.0464352620065561,0.00121438131536328,0.000269511362693776
"2722","Lymphocytic choriomeningitis mammarenavirus","Saguinus oedipus",41251,0.000821776780872984,0.0708863450557744,0.00130898229332033,0.000273232569093712
"2723","Lymphocytic choriomeningitis mammarenavirus","Sciurus carolinensis",41257,0.00894302343695404,0.252069994833018,0.00324972444434737,0.000712108437485292
"2724","Lymphocytic choriomeningitis mammarenavirus","Sciurus vulgaris",41259,0.00358983071358853,0.199922766366173,0.00246761626883471,0.000339430544440641
"2725","MPoko orthobunyavirus","Homo sapiens",41289,0.0380865773315622,0.0291789496658434,0.00448936382910757,0.0380865773315622
"2726","Macaca mulatta polyomavirus 1","Chlorocebus aethiops",41332,0.0040619624266807,0.141428452438543,0.00178445739555347,0.000326101869743439
"2727","Macaca mulatta polyomavirus 1","Homo sapiens",41353,0.0540402232842545,0.28828401498642,0.0052043639402245,0.0382822083560331
"2728","Macaca mulatta polyomavirus 1","Macaca fascicularis",41363,0.00647284703245763,0.241087645510636,0.00384849808660473,0.00065587043296948
"2729","Macaca mulatta polyomavirus 1","Macaca mulatta",41366,0.00889266371893354,0.232423948986105,0.0036263752591589,0.00114036910171967
"2730","Macaca mulatta polyomavirus 1","Macaca sylvanus",41374,0.00320976962616198,0.186544208009486,0.00258311766527985,0.000242605488847527
"2731","Macacine alphaherpesvirus 1","Callithrix jacchus",41476,0.00511668369461846,0.25620826090709,0.0031597124316296,0.000391993205318342
"2732","Macacine alphaherpesvirus 1","Cercopithecus neglectus",41500,0.00137125022407508,0.148588355023654,0.00211246562196274,0.000222257051896943
"2733","Macacine alphaherpesvirus 1","Colobus guereza",41512,0.00328401905103968,0.220499853490402,0.00275042110602253,0.000284941703888051
"2734","Macacine alphaherpesvirus 1","Erythrocebus patas",41535,0.00355005820651652,0.218676353859829,0.0027318538529511,0.000298231968136687
"2735","Macacine alphaherpesvirus 1","Homo sapiens",41555,0.0742108083800335,0.432801515835836,0.00609470484531038,0.0388752944417183
"2736","Macacine alphaherpesvirus 1","Macaca arctoides",41571,0.00198330276969412,0.133169590838423,0.00200974943455781,0.000237115006620753
"2737","Macacine alphaherpesvirus 1","Macaca cyclopis",41572,0.000998165336378204,0.109074700134115,0.00186918173210228,0.000216806934015638
"2738","Macacine alphaherpesvirus 1","Macaca fascicularis",41573,0.00888910880463518,0.361945487789917,0.00473240416204251,0.000767186420020076
"2739","Macacine alphaherpesvirus 1","Macaca fuscata",41574,0.0048098901138407,0.27285842041893,0.00336893696968488,0.00037034667683866
"2740","Macacine alphaherpesvirus 1","Macaca mulatta",41576,0.0122121887727117,0.348938658435417,0.00451046549341766,0.00126189823268847
"2741","Macacine alphaherpesvirus 1","Macaca nemestrina",41577,0.00551515847434429,0.257457842842011,0.0031747435297807,0.000423226564109868
"2742","Macacine alphaherpesvirus 1","Macaca radiata",41581,0.00246241128493697,0.194316257825909,0.00248969282936853,0.000252056105329555
"2743","Macacine alphaherpesvirus 1","Macaca silenus",41582,0.000544122025133343,0.0864338950362828,0.00176528377412327,0.000211515230581798
"2744","Macacine alphaherpesvirus 1","Pan troglodytes",41624,0.0116065627076064,0.349132955077206,0.00452274849501705,0.00116101608459617
"2745","Macacine alphaherpesvirus 1","Papio hamadryas",41631,0.00298112332022511,0.156505789832995,0.0021721584435177,0.000273501754734307
"2746","Macacine alphaherpesvirus 1","Sapajus apella",41675,0.0050684800002569,0.273549263411568,0.00337831211960915,0.000386894296253922
"2747","Macacine betaherpesvirus 3","Macaca fascicularis",41758,0.00129718646899455,0.206703257504203,0.00365895547189929,0.000550161275982394
"2748","Macacine betaherpesvirus 3","Macaca mulatta",41761,0.00178213011640128,0.199275194196125,0.00343715798037345,0.00103515761653249
"2749","Macacine gammaherpesvirus 4","Macaca mulatta",41857,0.0010313974272588,0.119490524051887,0.00310275001456034,0.0010313974272588
"2750","Macacine gammaherpesvirus 5","Chlorocebus aethiops",41934,0.00130044114526662,0.154778187989859,0.00192337282504573,0.000227465137679283
"2751","Macacine gammaherpesvirus 5","Macaca fuscata",41976,0.00112117892416879,0.198903359398149,0.00262692246902091,0.000171648100974253
"2752","Macacine gammaherpesvirus 5","Macaca mulatta",41978,0.00284674699049532,0.254362945003227,0.00376538019107747,0.0010494050518971
"2753","Macacine gammaherpesvirus 5","Macaca nemestrina",41979,0.0012856477839948,0.187676926979395,0.00243196936681539,0.000222392381742406
"2754","Macacine gammaherpesvirus 5","Mandrillus leucophaeus",41989,0.000183184737574377,0.0707690136708024,0.00106926627145063,1.55424603649737e-05
"2755","Macacine gammaherpesvirus 5","Mandrillus sphinx",41990,0.000425368308787236,0.102030395614348,0.00131164802785541,3.42439367619798e-05
"2756","Macacine gammaherpesvirus 5","Papio hamadryas",42019,0.000694983952166892,0.114086738885496,0.00142922661566224,7.27981496526359e-05
"2757","Macaque simian foamy virus","Macaca cyclopis",42122,0.000152563839513204,0.0638387155519358,0.000827238868437025,1.16375402415979e-05
"2758","Macaque simian foamy virus","Macaca fascicularis",42123,0.001358553550327,0.211837713162783,0.00368569308984637,0.000551363726830595
"2759","Macaque simian foamy virus","Macaca mulatta",42126,0.00186642743798508,0.204225138676,0.00346382413202839,0.00103705943481134
"2760","Machupo mammarenavirus","Apodemus agrarius",42197,0.00218110987682755,0.108435442396007,0.00146029582658139,0.000165240579064033
"2761","Machupo mammarenavirus","Calomys callosus",42208,0.000359835514767354,0.0312580702786181,0.000520456541484471,9.27024121692133e-05
"2762","Machupo mammarenavirus","Homo sapiens",42225,0.048774352498457,0.227097131512118,0.00492642499205923,0.0382288630477409
"2763","Machupo mammarenavirus","Mus musculus",42255,0.0111471785849012,0.18115962394102,0.00329182776607478,0.00207261354337867
"2764","Macropodid alphaherpesvirus 1","Dasycercus cristicauda",42311,2.99248635227914e-07,1.5469424692452e-05,1.5469424692452e-05,2.99248635227914e-07
"2765","Macropodid alphaherpesvirus 1","Lagorchestes conspicillatus",42316,2.99248635227914e-07,1.5469424692452e-05,1.5469424692452e-05,2.99248635227914e-07
"2766","Macropodid alphaherpesvirus 1","Macropus eugenii",42317,3.55182172350841e-07,2.04742166732502e-05,1.54702617656528e-05,2.9978882523721e-07
"2767","Macropodid alphaherpesvirus 1","Macropus fuliginosus",42318,2.92202111363499e-05,0.0144393473017602,0.000525789325360295,4.45391917179892e-06
"2768","Macropodid alphaherpesvirus 1","Macropus giganteus",42319,7.72465093298925e-05,0.0205023076565752,0.00104461495145945,2.95043541956873e-05
"2769","Macropodid alphaherpesvirus 1","Macropus parma",42320,2.99248635227914e-07,1.5469424692452e-05,1.5469424692452e-05,2.99248635227914e-07
"2770","Macropodid alphaherpesvirus 1","Macropus robustus",42321,1.87648875842358e-05,0.0110897874996054,0.000316401306637086,2.00394867099031e-06
"2771","Macropodid alphaherpesvirus 1","Macropus rufus",42322,6.4407056658952e-05,0.0204391194049699,0.00103819183759995,2.05876688226333e-05
"2772","Macropodid alphaherpesvirus 1","Potorous tridactylus",42324,1.50926181373057e-05,0.00720453134402375,0.000142385680036388,1.39680016873926e-06
"2773","Macropodid alphaherpesvirus 1","Tachyglossus aculeatus",42326,2.99248635227914e-07,1.5469424692452e-05,1.5469424692452e-05,2.99248635227914e-07
"2774","Macropodid alphaherpesvirus 2","Dorcopsis muelleri",42329,1.18479339094858e-07,6.21445590292959e-06,6.21445590292959e-06,1.18479339094858e-07
"2775","Macropodid alphaherpesvirus 2","Macropus fuliginosus",42332,1.838558181086e-05,0.00915191623320802,0.000516495285560083,4.25011016513442e-06
"2776","Macropodid alphaherpesvirus 2","Macropus giganteus",42333,4.86043837068254e-05,0.0129947288017348,0.00103518071350877,2.9103314912562e-05
"2777","Macropodid alphaherpesvirus 2","Setonix brachyurus",42335,1.45598885224566e-05,0.00625764663648737,0.000244708499215093,2.70516105448449e-06
"2778","Madariaga virus","Equus caballus",42360,0.020321882230597,0.200546697190822,0.00371741194028283,0.00572504300172464
"2779","Madariaga virus","Homo sapiens",42376,0.0527534033676089,0.236005181237741,0.00496494274779136,0.0380952633498039
"2780","Madrid orthobunyavirus","Homo sapiens",42486,0.0495203054997996,0.252618596873923,0.00503070900047203,0.0382260587371551
"2781","Madrid orthobunyavirus","Mesocricetus auratus",42497,0.00167718121533266,0.130945271448745,0.00174280041922495,0.000136714114325494
"2782","Madrid orthobunyavirus","Mus musculus",42507,0.0113177760855921,0.201518573596541,0.00339540841969183,0.00207528057068871
"2783","Madrid orthobunyavirus","Proechimys semispinosus",42534,0.00187269380523143,0.106846649612073,0.00134028936877099,0.000146145419792095
"2784","Main Drain orthobunyavirus","Ammospermophilus nelsoni",42573,0.00164376353053394,0.124309761356623,0.0016657258351773,0.000314808268875635
"2785","Main Drain orthobunyavirus","Bos taurus",42589,0.0480716265693765,0.33450957645712,0.00481461941827033,0.0115473139418692
"2786","Main Drain orthobunyavirus","Capra hircus",42601,0.0301525876057318,0.260408184210267,0.00337418676854145,0.00472758835186473
"2787","Main Drain orthobunyavirus","Equus caballus",42637,0.0343535395926251,0.315381567048499,0.00441877483134639,0.00603404475454868
"2788","Main Drain orthobunyavirus","Lepus californicus",42661,0.00651507458982624,0.2166542147357,0.00269427189842747,0.000505467956988138
"2789","Main Drain orthobunyavirus","Odocoileus hemionus",42695,0.0109258910724056,0.169271816469803,0.00209790682410943,0.000882646988941221
"2790","Main Drain orthobunyavirus","Otospermophilus beecheyi",42702,0.0020213606927253,0.146061258753932,0.00185784781228199,0.000321919578412226
"2791","Main Drain orthobunyavirus","Ovis aries",42704,0.0328502913105879,0.250304951022686,0.00320716635660914,0.00555780997100992
"2792","Main Drain orthobunyavirus","Sus scrofa",42754,0.0371745208540485,0.325247331761724,0.00461752304602225,0.00702359465059002
"2793","Main Drain orthobunyavirus","Sylvilagus audubonii",42756,0.00500494315959125,0.218971005038622,0.00272789482764693,0.000421873477598432
"2794","Mamastrovirus 1","Eumetopias jubatus",42787,0.000514753104650986,0.0201947230431914,0.000372503259698072,6.66925584725965e-05
"2795","Mamastrovirus 1","Homo sapiens",42792,0.0397902022978548,0.0749365776234032,0.00453152234224598,0.038252799345407
"2796","Mamastrovirus 1","Neomonachus schauinslandi",42802,0.000326989876580421,0.0106831139634134,0.00013829812292984,6.26925176607111e-05
"2797","Mamastrovirus 1","Zalophus californianus",42814,0.000938123804113231,0.0319270443665273,0.000860700860560039,8.14158430108757e-05
"2798","Mamastrovirus 10","Mustela lutreola",42853,0.000245935107283453,0.04254098781064,0.000605156537311746,0.000109678661438177
"2799","Mamastrovirus 10","Neovison vison",42856,0.000308733156605674,0.0813211404076356,0.00181374360745734,0.000172479414915699
"2800","Mamastrovirus 11","Eumetopias jubatus",42886,1.80048957950573e-05,0.00696751205388879,0.000330939958305772,6.43799640085816e-06
"2801","Mamastrovirus 11","Zalophus californianus",42891,3.28070351802122e-05,0.0110153561399705,0.000818951222462975,2.12404176804676e-05
"2802","Mamastrovirus 12","Taphozous melanopogon",42893,7.55089576281355e-06,0.00280260560576072,0.000973058432324009,7.55089576281355e-06
"2803","Mamastrovirus 13","Bos taurus",42907,0.0215730119444659,0.155960991071598,0.00389740650364581,0.0111491249857743
"2804","Mamastrovirus 13","Capreolus capreolus",42916,0.00571843413213986,0.0950994213190047,0.00160722873912032,0.000837409627537295
"2805","Mamastrovirus 13","Ovis aries",42956,0.0147428097765065,0.116701616273847,0.00229315550082608,0.00523729218428513
"2806","Mamastrovirus 14","Miniopterus magnater",42978,1.24062421762018e-09,1.7802431709666e-06,8.90222752774465e-07,6.42785605903563e-10
"2807","Mamastrovirus 14","Miniopterus pusillus",42979,1.24062421762018e-09,1.7802431709666e-06,8.90222752774465e-07,6.42785605903564e-10
"2808","Mamastrovirus 15","Miniopterus schreibersii",42996,7.18862042791627e-05,0.0717632091894884,0.00189306812502257,2.92988399985974e-05
"2809","Mamastrovirus 15","Myotis ricketti",42998,5.17485765492094e-05,0.0638102899651285,0.00151935086429525,1.5286956768843e-05
"2810","Mamastrovirus 15","Pipistrellus abramus",43003,1.78181621284551e-05,0.0267768245038274,0.000356960328085538,2.02410934285283e-06
"2811","Mamastrovirus 15","Taphozous melanopogon",43016,3.66742506225231e-05,0.0529962775072825,0.00108158289023318,7.79203564283141e-06
"2812","Mamastrovirus 16","Pipistrellus abramus",43018,1.78248750772544e-06,0.00117286210245877,0.000248522648952248,1.78248750772544e-06
"2813","Mamastrovirus 17","Hipposideros armiger",43032,5.74916427433005e-05,0.0765021630573442,0.00149811510797075,9.67629942767138e-06
"2814","Mamastrovirus 17","Hipposideros larvatus",43033,4.07556720198218e-05,0.048595315046419,0.000702894261206032,5.10802236519926e-06
"2815","Mamastrovirus 17","Hipposideros pomona",43034,7.43440493875105e-05,0.0829252814106661,0.00173135360142571,1.58584968122588e-05
"2816","Mamastrovirus 17","Ia io",43037,5.23939227277261e-07,0.00200023787425862,0.000167266559115761,5.23939227277261e-07
"2817","Mamastrovirus 17","Lyroderma lyra",43038,3.06733387242815e-05,0.0323697519553465,0.000403928009562508,3.10773847198079e-06
"2818","Mamastrovirus 17","Rhinolophus ferrumequinum",43061,0.000142973553176168,0.0811944964280208,0.0016665584135182,5.74189387864375e-05
"2819","Mamastrovirus 17","Rhinolophus pearsonii",43063,1.44794248853386e-05,0.0255227974165614,0.000313894616670352,1.09095667650885e-06
"2820","Mamastrovirus 18","Miniopterus magnater",43088,2.66484170352605e-07,0.00138062972405119,8.19532104777638e-05,1.78666170303603e-07
"2821","Mamastrovirus 18","Miniopterus pusillus",43089,2.66484170352605e-07,0.00138062972405119,8.19532104777664e-05,1.78666170303602e-07
"2822","Mamastrovirus 18","Miniopterus schreibersii",43090,5.96031215114795e-05,0.0618052837018872,0.00186497668641691,2.93191186522786e-05
"2823","Mamastrovirus 18","Myotis chinensis",43092,1.77664389125294e-07,0.000732324163407145,8.13251055352278e-05,1.77664389125294e-07
"2824","Mamastrovirus 18","Myotis ricketti",43093,4.29060147331622e-05,0.0549559184843719,0.00149126226537102,1.52618999913302e-05
"2825","Mamastrovirus 18","Rhinolophus rouxii",43103,1.92345511380238e-05,0.0273349840363027,0.000429377914837759,3.19394298774741e-06
"2826","Mamastrovirus 19","Taphozous melanopogon",43109,7.55089576281355e-06,0.00280260560576072,0.000973058432324009,7.55089576281355e-06
"2827","Mamastrovirus 2","Acinonyx jubatus",43110,0.000810528987804813,0.110673223146911,0.00177361001253309,0.000280112550056874
"2828","Mamastrovirus 2","Felis catus",43136,0.00155871948723762,0.159546549134962,0.00334454093326264,0.0010283468197806
"2829","Mamastrovirus 3","Sus scrofa",43276,0.00662150704493358,0.167581122778782,0.00375598375652889,0.00662150704493358
"2830","Mamastrovirus 4","Zalophus californianus",43288,2.1182266862554e-05,0.00439610298887085,0.000814288947862951,2.1182266862554e-05
"2831","Mamastrovirus 6","Homo sapiens",43293,0.0380865773315622,0.0262290189732219,0.00448787708905312,0.0380865773315622
"2832","Mamastrovirus 8","Homo sapiens",43302,0.0380865773315622,0.0291789496658434,0.00448936382910757,0.0380865773315622
"2833","Mamastrovirus 9","Homo sapiens",43312,0.0380865773315622,0.0291789496658434,0.00448936382910758,0.0380865773315622
"2834","Mammalian 1 orthobornavirus ","Bos taurus",43341,0.0945388113914305,0.574048021387991,0.00706158701421622,0.0125567285056581
"2835","Mammalian 1 orthobornavirus ","Canis lupus",43352,0.0226692739340332,0.479109464599013,0.00595613021074065,0.00183619050787313
"2836","Mammalian 1 orthobornavirus ","Canis lupus familiaris",43353,0.043009082293128,0.646313309671693,0.00803719493733435,0.00352674570782041
"2837","Mammalian 1 orthobornavirus ","Capra hircus",43356,0.0592942571333315,0.446883477843587,0.00562777001318343,0.00566939317344246
"2838","Mammalian 1 orthobornavirus ","Choeropsis liberiensis",43370,0.0027767806062112,0.226256081653928,0.00398511119117237,0.00117798963334676
"2839","Mammalian 1 orthobornavirus ","Choloepus didactylus",43371,0.00269233831674675,0.216882924393562,0.00395245945480505,0.00118097077998337
"2840","Mammalian 1 orthobornavirus ","Crocidura leucodon",43377,0.00117054005573391,0.100823441972388,0.00353547446412518,0.00117054005573391
"2841","Mammalian 1 orthobornavirus ","Equus asinus",43399,0.0197947810468783,0.398811033272102,0.00517950653105909,0.00168135531271592
"2842","Mammalian 1 orthobornavirus ","Equus caballus",43400,0.0675696924233435,0.54122266532373,0.00668643115548184,0.00696867695683247
"2843","Mammalian 1 orthobornavirus ","Felis catus",43416,0.0287732935602597,0.523048257675668,0.00644439690422471,0.00224575742263571
"2844","Mammalian 1 orthobornavirus ","Homo sapiens",43441,0.17525775268478,0.636915765798739,0.0079268977905339,0.0377727988452534
"2845","Mammalian 1 orthobornavirus ","Lama glama",43448,0.0196971420182358,0.502307261120793,0.00620329975080652,0.00166033081338958
"2846","Mammalian 1 orthobornavirus ","Lynx lynx",43473,0.0126511322061003,0.297589066041772,0.0043966716375034,0.00137397882753774
"2847","Mammalian 1 orthobornavirus ","Macaca fuscata",43479,0.0113652276235239,0.401541638457838,0.00519864364843431,0.00133958029688692
"2848","Mammalian 1 orthobornavirus ","Microtus oeconomus",43516,0.00578048807507973,0.318316914881967,0.00454059422647041,0.00121316729798216
"2849","Mammalian 1 orthobornavirus ","Myodes glareolus",43535,0.0168725372891394,0.435725232073477,0.00552236260982536,0.00154025502490021
"2850","Mammalian 1 orthobornavirus ","Oryctolagus cuniculus",43561,0.0190304253512963,0.544108819499638,0.00668685132175462,0.00164185947530232
"2851","Mammalian 1 orthobornavirus ","Ovis aries",43565,0.0645992939603834,0.429545436038092,0.00546288693926716,0.00651459252540719
"2852","Mammalian 1 orthobornavirus ","Procyon lotor",43602,0.0288937349927969,0.523080225808547,0.00644045062447973,0.00222801326888465
"2853","Mammalian 1 orthobornavirus ","Sus scrofa",43658,0.0731148755452625,0.558153190222566,0.00687486375535629,0.00799279333765918
"2854","Mammalian 1 orthobornavirus ","Varecia variegata",43684,0.0027767806062112,0.226256081653928,0.00398511119117248,0.00117798963334675
"2855","Mammalian 1 orthobornavirus ","Vicugna pacos",43687,0.0139632074366401,0.323929269183236,0.00458145992941067,0.00142780258838874
"2856","Mammalian 1 orthobornavirus ","Vulpes vulpes",43693,0.0210733853794649,0.432013784308263,0.00548006977901427,0.00173737177660169
"2857","Mammalian orthoreovirus","Arctocephalus galapagoensis",43703,0.000517903084300467,0.0412003025165357,0.00173230956441607,0.000517903084300451
"2858","Mammalian orthoreovirus","Bos taurus",43710,0.0628750806647742,0.403594071828877,0.0053388882098207,0.0119303525592821
"2859","Mammalian orthoreovirus","Canis lupus",43718,0.0150779263750188,0.336845930069979,0.00423326166650451,0.00117431927997304
"2860","Mammalian orthoreovirus","Canis lupus familiaris",43719,0.0286064013539296,0.454401392581915,0.0063180827973458,0.00287423802027979
"2861","Mammalian orthoreovirus","Cavia porcellus",43724,0.00354061708269341,0.25298833943418,0.00312282894445823,0.000559432181545665
"2862","Mammalian orthoreovirus","Homo sapiens",43768,0.116600824101415,0.447794292033593,0.00619434826276727,0.0391301025713774
"2863","Mammalian orthoreovirus","Lycaon pictus",43787,0.0103647621325441,0.221577714570654,0.00279054424470496,0.000825129399086794
"2864","Mammalian orthoreovirus","Microtus pennsylvanicus",43815,0.00242579525208907,0.182364847860198,0.00243318280435273,0.000535780212323973
"2865","Mammalian orthoreovirus","Mus musculoides",43820,0.00051790308430022,0.0412003025165357,0.00173230956441606,0.00051790308430022
"2866","Mammalian orthoreovirus","Myodes glareolus",43828,0.0112234002871864,0.306343919078258,0.00379240081715493,0.000879752252905657
"2867","Mammalian orthoreovirus","Myotis mystacinus",43831,0.00130430878014872,0.169504692990893,0.00233544726450213,0.000522423257972881
"2868","Mammalian orthoreovirus","Myotis ricketti",43834,0.00231730046445848,0.251205175058289,0.00310469928836904,0.000535497306548605
"2869","Mammalian orthoreovirus","Neovison vison",43841,0.00783322914927278,0.272698992298355,0.00335719824760422,0.000696881567437174
"2870","Mammalian orthoreovirus","Nyctalus noctula",43842,0.00526691510840684,0.235800811867036,0.00293470612243116,0.000596704417960322
"2871","Mammalian orthoreovirus","Paguma larvata",43853,0.00369225484255145,0.207559328524172,0.00265680011355662,0.00055529870989126
"2872","Mammalian orthoreovirus","Papio cynocephalus",43860,0.00564588024487579,0.201175787435026,0.00259857409506886,0.00061425310148102
"2873","Mammalian orthoreovirus","Pipistrellus kuhlii",43874,0.00108744317079096,0.0959499292770366,0.00189751680013733,0.000521224562376519
"2874","Mammalian orthoreovirus","Pipistrellus nathusii",43875,0.000862920839469202,0.0802101193235774,0.00183570435706548,0.000520311755262994
"2875","Mammalian orthoreovirus","Pipistrellus pipistrellus",43876,0.00146386523906178,0.17688806142605,0.00239278664446169,0.000527297971119418
"2876","Mammalian orthoreovirus","Plecotus auritus",43877,0.00368580943094513,0.171401771866067,0.00235522387600334,0.000554365541904356
"2877","Mammalian orthoreovirus","Puma concolor",43896,0.00899033632755428,0.192582465112608,0.0025202320664777,0.000751720264306996
"2878","Mammalian orthoreovirus","Rhinolophus affinis",43904,0.00266607546073694,0.263403476589274,0.00324540843360444,0.000538452393987923
"2879","Mammalian orthoreovirus","Rhinolophus hipposideros",43909,0.00179967841401819,0.172631846613,0.00235815315788698,0.000525369211429152
"2880","Mammalian orthoreovirus","Rhinolophus pusillus",43913,0.00408053045587327,0.233606112477534,0.00291351067258774,0.000564035739814964
"2881","Mammalian orthoreovirus","Sus scrofa",43930,0.0486295020310271,0.39241894467562,0.00514629761766994,0.00734906630160915
"2882","Mammalian orthoreovirus","Tadarida teniotis",43931,0.000841119758443313,0.0742119542264019,0.00181494603605746,0.000519472884213432
"2883","Mammalian orthoreovirus","Taphozous melanopogon",43932,0.00164226127903544,0.208633108796871,0.00266649257028798,0.000527893056765936
"2884","Mammalian orthoreovirus","Vespertilio murinus",43948,0.00313222419635789,0.124111715943981,0.00204051491896695,0.000544988547184851
"2885","Mammalian orthoreovirus","Zalophus wollebaeki",43960,0.00051790308430022,0.0395489393392028,0.00172930418685945,0.00051790308430022
"2886","Mammalian orthorubulavirus 5","Bos taurus",43978,0.0558031208913738,0.426671642520833,0.00553835749833359,0.0115025822877532
"2887","Mammalian orthorubulavirus 5","Canis lupus",43983,0.0133819907774606,0.356106831817772,0.00443343278727437,0.0010436713354365
"2888","Mammalian orthorubulavirus 5","Canis lupus familiaris",43984,0.0253892684244719,0.480384133637336,0.00651874758933935,0.0026949913820752
"2889","Mammalian orthorubulavirus 5","Cavia porcellus",43988,0.00314279538395052,0.267454251336891,0.00332199598584326,0.000447043974783193
"2890","Mammalian orthorubulavirus 5","Homo sapiens",44046,0.103508848096426,0.473399238070168,0.00639885876906143,0.0381667072104574
"2891","Mammalian orthorubulavirus 5","Macaca fascicularis",44071,0.0123974896958214,0.395896760693589,0.0050384816524795,0.000960624599404611
"2892","Mammalian orthorubulavirus 5","Macaca mulatta",44074,0.0170336490491764,0.381669862494681,0.0048164850677343,0.00144754833050209
"2893","Mammalian orthorubulavirus 5","Macaca radiata",44077,0.0034335065999618,0.212543544866704,0.00279778455197655,0.000450747304892039
"2894","Mammalian orthorubulavirus 5","Semnopithecus entellus",44202,0.00417937866859103,0.337903717360318,0.00417883224583054,0.000469064735268993
"2895","Mammalian orthorubulavirus 5","Sus scrofa",44207,0.043160922385955,0.414857519889515,0.00534849175124874,0.00704400948577952
