"","virus","host","importance_trefle","importance_clover","f_norm_G_trefle","f_norm_G_clover","G_pq_trefle","G_pq_clover","importance_trefle_nrmlz","importance_clover_nrmlz","f_norm_G_trefle_nrmlz","f_norm_G_clover_nrmlz","G_pq_trefle_nrmlz","G_pq_clover_nrmlz","z_score_G_trefle","z_score_G_clover","z_score_I_trefle","z_score_I_clover"
"53454","Ovine gammaherpesvirus 2","Cervus elaphus",0,26858305.9885997,0,-475196137.651539,1.53001670966158e+67,251470971.118428,0,0.0158873679514677,0,-0.0254868188673356,0.131021768214324,0.179024161599705,1.5047556369825,20.4212390286329,NA,92.6678360438416
"53455","Ovine gammaherpesvirus 2","Cervus nippon",0,10813354.3625786,0,-182546937.501137,9.3491494707413e+66,96815990.256444,0,0.00724615741795129,0,-0.0142217615900417,0.0800607004630348,0.0689240647062304,0.644676704823575,7.71056386421369,NA,83.9304561198798
"53477","Ovine gammaherpesvirus 2","Elaphurus davidianus",0,8266253.16024256,0,-44133776.0965271,1.02255786849403e+67,26258732.4395858,0,0.00586123851918889,0,-0.00238501892076926,0.0875659325715416,0.0186937980903329,0.771343831364033,1.91165341462005,NA,110.814479107509
"53479","Ovine gammaherpesvirus 2","Equus caballus",0,42989395.4222908,0,-643145029.256733,1.66767730637184e+67,343582169.793595,0,0.0245888567335416,0,-0.0263363990105105,0.142810224301452,0.244598848186491,1.70371149035475,27.9916096616367,NA,111.505228085291
"53501","Ovine gammaherpesvirus 2","Hippotragus equinus",0,9256664.30209434,0,-115815965.110817,1.37659626942055e+67,62685170.1852044,0,0.00640570310757672,0,-0.00629753398247423,0.117883730417962,0.0446260655344433,1.28302265497933,4.90544394759155,NA,93.4965529385555
"53505","Ovine gammaherpesvirus 2","Kobus ellipsiprymnus",0,11929960.9755858,0,-213358114.368526,2.53249501385469e+67,112906377.382371,0,0.00784351094196452,0,-0.0104269612987746,0.216868203212365,0.0803789378163247,2.95360106744146,9.03298932304794,NA,81.6706974779012
"53508","Ovine gammaherpesvirus 2","Kobus megaceros",0,8131446.71886711,0,-20560803.373455,1.28564057159677e+67,14374718.9748578,0,0.00578493446711403,0,-0.000756203844423098,0.110094811327872,0.0102334754634298,1.15156769319613,0.934938445869424,NA,115.172572893373
"53531","Ovine gammaherpesvirus 2","Mazama gouazoubira",0,8179478.5336955,0,-29610954.9137192,7.83921122942428e+66,18932942.060997,0,0.00581314081890987,0,-0.000675976254706612,0.067130464013817,0.0134785103187499,0.426450822821246,1.30956648986741,NA,113.760370195942
"53543","Ovine gammaherpesvirus 2","Muntiacus reevesi",0,8595500.17245802,0,-77831871.7898674,7.07665190554151e+66,43298268.2671109,0,0.00604086719028049,0,-0.00545816726089754,0.0606003476855098,0.0308243776240407,0.316240897355509,3.3120868416523,NA,102.576226020876
"53559","Ovine gammaherpesvirus 2","Odocoileus hemionus",0,13744649.7643912,0,-259441259.442394,1.51452472321403e+67,136827725.301217,0,0.00883283318129399,0,-0.0149355880073969,0.129695124234103,0.0974087334880066,1.48236563245135,10.9990202985576,NA,80.8951813759171
"53560","Ovine gammaherpesvirus 2","Odocoileus virginianus",0,16587313.6950028,0,-321171506.162842,2.44584127329689e+67,169137495.524832,0,0.0103616691711938,0,-0.0210645002640089,0.209447678822942,0.120410312954759,2.82836356802206,13.6544730467357,NA,81.7943859787583
"53565","Ovine gammaherpesvirus 2","Oryx dammah",0,8266253.16024256,0,-44133776.0965271,1.7290502778572e+67,26258732.4395858,0,0.00586123851918889,0,-0.00238501892076037,0.148065850069329,0.0186937980903329,1.79241161375725,1.91165341462005,NA,110.814479107509
"53566","Ovine gammaherpesvirus 2","Oryx gazella",0,9914039.06556503,0,-146773993.266174,3.15897454461611e+67,78523602.742927,0,0.00675759775057962,0,-0.00794354126762364,0.270516281270673,0.0559015702063699,3.85902914665593,6.20716194097731,NA,88.0254945489851
"53573","Ovine gammaherpesvirus 2","Ovibos moschatus",0,8443515.49638117,0,-62293942.4721565,8.0477917700244e+66,35440327.5624005,0,0.00596006048198365,0,-0.00256147185326228,0.068916626940794,0.0252302478511116,0.456596209695667,2.66626391889771,NA,106.456719610279
"53575","Ovine gammaherpesvirus 2","Ovis aries",2.45327730837738e+65,49033533.8581177,-2.59081528539579e+67,-693758492.961067,1.30770827754465e+67,372199311.380588,0.00192393578048514,0.0277107908377769,0.000751242398195018,-0.0148416565326439,0.111984561835476,0.264971616292511,1.18346134594609,30.3435752357107,20.432243256972,117.688887510388
"53577","Ovine gammaherpesvirus 2","Ovis dalli",0,8553043.12942776,0,-71813104.6871758,1.8429009549236e+67,40242760.3504137,0,0.00602102473884102,0,-0.00366129162338247,0.157815362559906,0.0286491375133626,1.95695585629333,3.06096289869887,NA,104.137768058758
"53601","Ovine gammaherpesvirus 2","Rangifer tarandus",0,11091840.5675265,0,-191549052.230663,4.37558176682586e+67,101469122.792086,0,0.00738950878999919,0,-0.0129036390218307,0.374699476440807,0.0722366663449034,5.61734731393111,8.09299225952232,NA,83.1629543205975
"53608","Ovine gammaherpesvirus 2","Rucervus duvaucelii",0,8434774.24826299,0,-62873272.1715469,2.29383377645787e+67,35723395.7492753,0,0.00595401982872091,0,-0.00356975243753332,0.196430637314887,0.0254317663190502,2.6086726617256,2.68952852862895,NA,106.350709351744
"53611","Ovine gammaherpesvirus 2","Rusa alfredi",0,8109544.5632322,0,-12041765.5898819,1.81229764530856e+67,10092827.0808948,0,0.00577255210652718,0,-0.000779274621631743,0.155194672397731,0.00718516295655086,1.91272600602404,0.583021316204563,NA,116.088006084182
"53612","Ovine gammaherpesvirus 2","Rusa timorensis",0,8132287.98376049,0,-21199055.6233139,1.37659626942055e+67,14695213.5024165,0,0.00578522343410224,0,-0.00083938328181965,0.117883730417962,0.0104616380375762,1.28302265497933,0.961279025455462,NA,115.118808307119
"53613","Ovine gammaherpesvirus 2","Rusa unicolor",0,8598911.50462399,0,-79152413.7405167,7.83921122942428e+66,43919803.9488919,0,0.00604242510837098,0,-0.00672994787858272,0.067130464013817,0.0312668537628979,0.426450822821246,3.3631691806121,NA,102.474479381697
"53625","Ovine gammaherpesvirus 2","Sus scrofa",0,52152793.1615134,0,-718848556.015606,8.9430213296991e+66,386177040.870952,0,0.0295674563312695,0,-0.0254044175934105,0.0765828543176344,0.27492247182049,0.585980481786269,31.4923670696232,NA,121.284764904957
"53632","Ovine gammaherpesvirus 2","Syncerus caffer",0,13093112.3040615,0,-243174492.183681,1.19396316518459e+67,128435166.9716,0,0.00846180358715296,0,-0.00949875978803405,0.102244089294853,0.0914340052243268,1.01906967224043,10.3092585971779,NA,80.8038925763317
"53639","Ovine gammaherpesvirus 2","Tragelaphus spekii",0,8661195.02144129,0,-82067526.4088783,4.20601363433743e+67,45445962.8995413,0,0.00607723233418371,0,-0.00505271366639626,0.360178643817777,0.0323533383197146,5.3722766596539,3.48860006271403,NA,101.534180597607
"53640","Ovine gammaherpesvirus 2","Tragelaphus strepsiceros",0,13867888.5521127,0,-265132386.510597,7.83921122942428e+66,139770533.203453,0,0.00888564791280282,0,-0.0167466068962234,0.067130464013817,0.0995037415722543,0.426450822821246,11.2408817317175,NA,80.3651366173689
"53667","Ovine mastadenovirus A","Bos taurus",2.95662880076784e+65,59694186.9753335,-3.96291970927905e+67,-161613875.651134,1.99629720868742e+67,110878458.228335,0.0021244536695256,0.0419864915191904,-0.00514383596225798,0.104709944212392,0.170951329166463,0.078935246225488,2.17865388246072,8.86632012505002,16.3298069365661,286.810398517596
"53710","Ovine mastadenovirus A","Ovis aries",1.5858244660207e+65,30790142.9530819,-1.99127614603238e+67,-127620669.349926,1.00359101970067e+67,79341298.2437295,0.00125387613737761,0.0216421052264228,-0.000229171359819702,0.0353997337025991,0.0859417215085724,0.0564836940627496,0.743931734673733,6.2743661256481,16.9919197182332,202.033569419077
"53711","Ovine mastadenovirus A","Ovis canadensis",0,1973166.4010202,0,-34528260.6496429,1.96390626669661e+67,18278342.7516188,0,0.00138152449968485,0,0.00694959231855208,0.168177556522697,0.0130124959234343,2.13184043213929,1.25576674065801,NA,49.9689217675921
"53759","Ovine mastadenovirus B","Ovis aries",0,30192480.166593,0,-30105892.8233032,7.3055268776218e+65,30192480.166593,0,0.0214942640273756,0,-0.00187301884573898,0.00625603003678957,0.0214942640273756,-0.6009377402729,2.23495751551663,NA,223.811117127905
"53791","Ovine respiratory syncytial virus","Oreamnos americanus",0,696899.144787774,0,-2782748.06579971,1.51644669855947e+66,1743096.436709,0,0.000496049781418101,0,-0.000321469504200422,0.0129859711069419,0.00124092405887399,-0.487355337381378,-0.103220493384198,NA,34.021783493471
"53796","Ovine respiratory syncytial virus","Ovis canadensis",0,1609476.31030217,0,-3691786.04226685,1.42960326814814e+66,2655604.83134355,0,0.00114569420112101,0,-0.000407444761089337,0.0122422942739741,0.00189054595986553,-0.499906502507899,-0.0282238930525463,NA,51.8068932354556
"53829","Palyam virus","Bos taurus",0,61834234.6945325,0,-319273269.667522,1.09771786665989e+67,190969680.318747,0,0.0416372182820176,0,0.176599448627771,0.0940021994413686,0.135952816971175,0.879969842959926,15.4488013476953,NA,238.769308077909
"53831","Palyam virus","Bubalus bubalis",0,9987290.77467421,0,-135525189.107826,3.48578500814619e+66,72867980.4929512,0,0.00680010394417804,0,0.0122986170926129,0.0298502436279481,0.0518752882577082,-0.202734034462601,5.74234162370439,NA,93.0207550569986
"53839","Palyam virus","Capra hircus",0,27511860.303173,0,-223425883.556728,6.5320854399677e+66,125684724.060498,0,0.0187708488744634,0,0.0234455105426452,0.0559369959208427,0.0894759432897905,0.237536686807745,10.0832071230744,NA,155.416093622841
"53850","Palyam virus","Cervus elaphus",0,15342925.0160979,0,-169040901.824787,6.45665529413651e+66,92326616.7762411,0,0.010458636712931,0,0.0125115342069559,0.0552910558457403,0.0657280444267255,0.226635042188679,7.34159438336948,NA,115.316010559318
"53919","Palyam virus","Ovis aries",0,32313478.6010837,0,-240498476.183418,5.51851592213158e+66,136652921.698149,0,0.022064281615798,0,0.0266606449980724,0.0472573736921154,0.0972842894285408,0.0910491709954849,10.9846536625541,NA,169.010970550152
"53962","Pampa virus","Necromys amoenus",0,1.1752011936438,0,0,2.26866419770492e+66,1.1752011936438,0,8.36634970101473e-10,0,0,0.0194275260388219,8.36634970101527e-10,-0.378640078229175,-0.246480784945297,NA,1137.41577381914
"54005","Panine betaherpesvirus 2","Pan troglodytes",1.61263135548708e+65,1502380.09580968,-1.06587837408043e+67,-1488415.4201622,5.41015321973493e+66,1502380.09580968,0.00135198195880916,0.00106955620308854,-0.00203533936030453,-0.000262383755531559,0.0463294182791557,0.00106955620308854,0.0753879037597876,-0.123004319284182,29.2294572030329,50.3968463357632
"54087","Panine gammaherpesvirus 1","Pan troglodytes",0,1510520.3873549,0,-2934977.38505554,4.67287158388195e+65,2238802.05763394,0,0.00107529951352125,0,-0.000509399726157156,0.00400157654287386,0.00159382078803385,-0.638986549672108,-0.0624797872676806,NA,50.2264313111291
"54088","Panine gammaherpesvirus 1","Papio anubis",0,42826.4697398309,0,-647853.635059357,2.04748169564515e+65,351176.665805025,0,3.04835135183346e-05,0,-0.000102082958308714,0.00175334472137384,0.000250005429610866,-0.676930354808187,-0.21761861987378,NA,8.41818324180618
"54089","Panine gammaherpesvirus 1","Papio cynocephalus",0,172957.871872682,0,-1304961.14190674,1.53438035730706e+65,747242.185523791,0,0.000123111932590391,0,-0.000227778267840151,0.00131395445721743,0.000531967587274033,-0.684346021823663,-0.185067064554235,NA,16.9357472562409
"54152","Papiine alphaherpesvirus 2","Colobus guereza",0,191140.269912517,0,-920331.565475464,1.11685008537603e+67,561440.844627898,0,0.000136065986234798,0,-0.000158997104312775,0.0956405718266001,0.000399694151775494,0.907620942784712,-0.200337574925633,NA,17.7966091278097
"54184","Papiine alphaherpesvirus 2","Papio anubis",0,40060.9337197971,0,-449030.144161224,1.89386322332573e+66,249574.358327295,0,2.85173447007175e-05,0,-7.07082592104058e-05,0.0162179476020952,0.000177673948041052,-0.432808699813253,-0.225969039104425,NA,8.17733610117529
"54185","Papiine alphaherpesvirus 2","Papio cynocephalus",0,170570.548111167,0,-875940.049350739,1.41925885612452e+66,530285.416562797,0,0.00012142287725098,0,-0.00015215619388087,0.0121537107215257,0.000377514357567725,-0.501401542752513,-0.202898155409602,NA,16.8515458065552
"54188","Papiine alphaherpesvirus 2","Papio ursinus",0,71517.5964055875,0,-593470.289146423,1.41909593623071e+66,338986.668171126,0,5.09101006379949e-05,0,-0.000103819439345898,0.0121523155699283,0.000241327274448046,-0.501425088972186,-0.218620482854953,NA,10.9543575407876
"54293","Papiine gammaherpesvirus 1","Papio anubis",0,40325.6271544853,0,-458459.182281494,2.12509837249058e+66,255589.046678308,0,2.87056833106219e-05,0,-7.38868908563006e-05,0.018198111473873,0.000181955851970299,-0.399389124763333,-0.225474708114121,NA,8.1853052202314
"54294","Papiine gammaherpesvirus 1","Papio cynocephalus",0,171113.937148059,0,-896070.65348053,1.59254620299173e+66,542306.670348315,0,0.000121809356800258,0,-0.000159327735124393,0.01363764318137,0.000386072382658088,-0.476356952798321,-0.201910161029563,NA,16.834283427972
"54295","Papiine gammaherpesvirus 1","Papio hamadryas",0,106504.96872578,0,-729425.423995972,1.59236339105635e+66,425764.298330289,0,7.58161979910862e-05,0,-0.000134894037879363,0.0136360776858514,0.000303104951671622,-0.476383373942409,-0.211488463812672,NA,13.2845080124194
"54296","Papiine gammaherpesvirus 1","Papio papio",0,23376.1652727911,0,-342192.249637604,1.59236339105635e+66,188377.15422343,0,1.66403405790216e-05,0,-6.39105274053975e-05,0.0136360776858514,0.000134107177259461,-0.476383373942409,-0.230998672020219,NA,6.25413644558304
"54297","Papiine gammaherpesvirus 1","Papio ursinus",0,71862.7557379923,0,-606278.561645508,1.59236339105635e+66,347167.212590616,0,5.11556533813505e-05,0,-0.0001083848471648,0.0136360776858514,0.000247151068342088,-0.476383373942409,-0.217948146004211,NA,10.951241923835
"54334","Papio cynocephalus polyomavirus 2","Papio anubis",0,37162.1232854535,0,-35975.3754730225,2.78078492622825e+65,37162.1232854535,0,2.64560077644511e-05,0,-5.10006569953703e-06,0.00238130313059622,2.64560077644511e-05,-0.666332189936916,-0.243426626991456,NA,8.00882407754187
"54357","Papio hamadryas adenovirus 1","Papio hamadryas",0,103086.369540256,0,-101092.457183838,4.50805351801325e+65,103086.369540256,0,7.33879970209786e-05,0,-1.95893924370694e-05,0.00386043589854352,7.33879970209786e-05,-0.641368605229741,-0.238008491248697,NA,13.2640207548967
"54361","Paraguayan mammarenavirus","Sooretamys angouya",0,10184.419601825,0,-10155.5869941711,1.6267386870651e+63,10184.419601825,0,7.25036839237272e-06,0,4.90751101978049e-07,1.39304478085773e-05,7.25036839237272e-06,-0.70628675641051,-0.245643851592263,NA,4.12317246056207
"54376","Parapoxvirus of red deer in New Zealand","Cervus elaphus",0,13782381.7358547,0,-13749245.5438385,8.54745541309118e+65,13782381.7358547,0,0.00981178592556711,0,-0.00172799371385501,0.0073195456943997,0.00981178592556711,-0.582988598869588,0.886255848058518,NA,151.775704824193
"54442","Parechovirus B","Apodemus flavicollis",0,261181.452382956,0,-5929294.79460907,3.36519886746862e+66,3101213.58399561,0,0.000185504803684808,0,-0.000841723702350805,0.0288176137701205,0.00220777833460137,-0.220161910773401,0.00839948676887084,NA,19.6194865228502
"54448","Parechovirus B","Apodemus sylvaticus",0,1450284.98864659,0,-18311920.182888,3.36519886746862e+66,9898432.03777265,0,0.00102853039364924,0,-0.00269163856147081,0.0288176137701205,0.00704677159686704,-0.220161910773401,0.567044512658194,NA,45.4922790147728
"54506","Parechovirus B","Lemmus lemmus",0,133319.896554701,0,-132772.806255341,1.90051248473726e+66,133319.896554701,0,9.4911482622082e-05,0,-2.83468986310709e-05,0.016274888025161,9.4911482622082e-05,-0.431847706246438,-0.235523679322088,NA,14.9718500867711
"54532","Parechovirus B","Microtus agrestis",0,579655.653869105,0,-10966610.5620499,1.90058520794991e+66,5782915.13303853,0,0.000411216396009814,0,-0.00164339004479253,0.0162755107846283,0.00411690275298978,-0.431837195825025,0.228801293990478,NA,28.8555698085998
"54539","Parechovirus B","Microtus montanus",0,133817.555307402,0,-301223.131263733,1.90051248473726e+66,218067.352965595,0,9.52652114830828e-05,0,-6.72888229029667e-05,0.016274888025161,0.000155243863191459,-0.431847706246438,-0.228558514776816,NA,14.956918003896
"54548","Parechovirus B","Mus musculus",0,7497772.16819249,0,-39169714.5013733,9.70861978550143e+65,23381673.7864728,0,0.00532222127763125,0,-0.00625201918457918,0.0083138996011248,0.0166455974135074,-0.566206712539066,1.67519573466123,NA,104.833366171236
"54552","Parechovirus B","Myodes gapperi",0,177670.746063228,0,-3531403.62321091,1.64696790805083e+64,1856995.23219348,0,0.000126340020886945,0,-0.000594614942114546,0.000141036791390858,0.00132200950694036,-0.704141560222855,-0.0938594590162597,NA,16.6476197304885
"54553","Parechovirus B","Myodes glareolus",0,1518504.31389397,0,-18759681.8795052,2.39840618409805e+66,10156376.1410825,0,0.00107687270560148,0,-0.00266358726037019,0.0205385612557266,0.00723040403217065,-0.359888940839158,0.588244241819683,NA,46.6138352659643
"54602","Parechovirus B","Rattus norvegicus",0,3591469.74546403,0,-28420415.7148933,3.65164119037845e+65,16032972.561589,0,0.00254790703504089,0,-0.00438866578519104,0.00312705398984478,0.011413999230304,-0.653746021102907,1.07122582933225,NA,72.0825458781776
"54614","Parechovirus B","Sciurus vulgaris",0,464842.874142665,0,-9517849.17900848,2.67458655414853e+65,4998639.54847574,0,0.000329840093006536,0,-0.00146296126433576,0.0022903609964123,0.00355857079775448,-0.667867036381635,0.16434380197049,NA,25.9863166699201
"54709","Pasivirus A","Sus scrofa",1.25892926172127e+65,32523936.9421889,-1.31124254837176e+67,-32436145.002346,6.61931135489978e+66,32523936.9421889,0.00103426421121509,0.0231540464376501,-0.00326094343725458,-0.00293531712198813,0.0566839481296876,0.0231540464376501,0.250143131030862,2.42657365079603,19.803109543267,232.111208657316
"54747","Patois orthobunyavirus","Bos taurus",0,62108531.4890216,0,-290233096.38343,1.45352486855931e+66,176485856.912783,0,0.0423195651568882,0,0.156665959771612,0.012447145003028,0.125641669205378,-0.496449200609193,14.2584150217851,NA,248.065565571494
"54772","Patois orthobunyavirus","Chaetodipus spinatus",0,931465.072527516,0,-929375.961524963,6.27015472454116e+65,931465.072527516,0,0.000663117309035704,0,0.000165269809155433,0.00536939730003662,0.000663117309035704,-0.615901597411162,-0.169926283044938,NA,39.559918603279
"54794","Patois orthobunyavirus","Didelphis marsupialis",0,1302788.54826607,0,-25739139.4092636,6.50624676015077e+65,13542223.0494476,0,0.000916799414174059,0,0.00100479562243727,0.00557157284342486,0.00964081506839936,-0.612489445092952,0.866517854275059,NA,40.5558951820608
"54866","Patois orthobunyavirus","Mus musculus",0,8558669.3619939,0,-114890318.105316,1.46363079953031e+65,61819893.1816039,0,0.00588299031712472,0,0.00530670954432289,0.00125336863418846,0.0440100680320988,-0.685368539448864,4.8343291677202,NA,88.5927134676443
"54913","Patois orthobunyavirus","Peromyscus mexicanus",0,934854.547134875,0,-998131.403903961,9.3421496216741e+64,967623.475197683,0,0.000665529013879221,0,0.000162721729717319,0.000800007578103679,0.0006888587602021,-0.693019993984762,-0.166954521590873,NA,39.4872015532404
"54917","Patois orthobunyavirus","Philander opossum",0,1085631.87792298,0,-16520754.7861862,7.2418322895696e+65,8816281.92644925,0,0.000768457865055776,0,0.000902508169726701,0.00620148568116532,0.00627638042390949,-0.601858294986736,0.478105517822671,NA,39.4237419897441
"54930","Patois orthobunyavirus","Procyon lotor",0,6833703.18470541,0,-102444236.161484,9.5938230876753e+65,54712109.4132031,0,0.00469917873284901,0,0.00360624474447313,0.00821559435883976,0.0389499808804463,-0.567865827458376,4.25015961743783,NA,79.7345449059694
"54934","Patois orthobunyavirus","Proechimys semispinosus",0,1121461.66926443,0,-18568388.793438,9.4386155807212e+62,9859718.11068977,0,0.000792983887436554,0,0.000475576848806725,8.08268364046099e-06,0.00701921084777771,-0.706385450158172,0.563862719554946,NA,39.6073279483674
"54953","Patois orthobunyavirus","Rattus rattus",0,3548637.37329576,0,-68896616.3112946,2.0470663880688e+64,36267656.3028592,0,0.00244706704681737,0,0.00456095249467658,0.000175298907602263,0.0258192296865466,-0.703563312442247,2.73425983351712,NA,58.5824172951982
"54984","Patois orthobunyavirus","Sigmodon hispidus",0,2750179.66067217,0,-57688005.7558479,5.95752479054009e+62,30261046.8901731,0,0.00190373102220715,0,0.00252060430839762,5.10167913401341e-06,0.0215430772170172,-0.706435761097204,2.2405928293336,NA,52.5012349795657
"54990","Patois orthobunyavirus","Sus scrofa",0,34811538.8797461,0,-226967827.998669,4.99720800967512e+65,131103587.212498,0,0.0239774653924088,0,0.0221949507522528,0.00427931947035557,0.0933336745750184,-0.634299033279222,10.5285688495549,NA,182.0607310131
"54992","Patois orthobunyavirus","Sylvilagus brasiliensis",0,956244.636723014,0,-6555980.11324692,4.86451326916264e+65,3761047.20453452,0,0.000680117862601546,0,0.00039985244925056,0.00416568738107904,0.0026775190771885,-0.636216822099521,0.0626294298750507,NA,39.3742604787012
"55025","Pegivirus A","Aotus trivirgatus",0,167683.563701813,0,-1869935.18135071,2.93772244215822e+65,1023859.9977098,0,0.00011933679778876,0,-0.000334075429394787,0.00251569532844912,0.000728893982753782,-0.664064029101199,-0.16233259369664,NA,16.4053408477359
"55029","Pegivirus A","Callithrix jacchus",0,634525.150479993,0,-3431156.87598801,1.57588323959218e+65,2042717.21942623,0,0.000451614387976454,0,-0.000723232690917897,0.00134949512150331,0.00145422644994218,-0.683746195761611,-0.0785954705081065,NA,32.1003530095108
"55062","Pegivirus A","Leontocebus nigricollis",0,12779.439240195,0,-142370.967372894,4.20144486556341e+65,78029.0218322402,0,9.09758517626427e-06,0,-3.39376743685449e-05,0.00359787400925099,5.55494741672719e-05,-0.645799908562522,-0.24006788697862,NA,4.60067413726468
"55097","Pegivirus A","Pan troglodytes",0,1526670.67469798,0,-4806634.19002914,1.29899295166995e+65,3183609.51965307,0,0.00108665977412792,0,-0.000888396626155696,0.00111238231812113,0.00226643664905689,-0.687747990381172,0.0151713861747161,NA,49.9640927668073
"55109","Pegivirus A","Saguinus labiatus",0,15179.0707107402,0,-285888.301616669,2.16223413069723e+65,150948.704367468,0,1.08050061308264e-05,0,-2.46554050793435e-05,0.00185161205958316,0.000107461569515398,-0.675271879602651,-0.234074815222173,NA,4.96726349396137
"55111","Pegivirus A","Saguinus mystax",0,12357.5564977955,0,-95289.9715080261,2.16223413069723e+65,54531.5371152358,0,8.79735759413297e-06,0,-2.35877351979497e-05,0.00185161205958316,3.88214300417234e-05,-0.675271879602651,-0.241999081782396,NA,4.53850264062532
"55112","Pegivirus A","Saguinus oedipus",0,18625.8649845527,0,-410443.431369781,1.9354194127985e+65,215296.648370353,0,1.3257794774536e-05,0,-5.45347765612547e-05,0.00165738107368303,0.000153271376804671,-0.678549950222373,-0.228786231504013,NA,5.47078613952931
"55124","Pegivirus B","Pteropus giganteus",0,5048.63565007428,0,-5032.83380889893,2.10747523869953e+65,5048.63565007428,0,3.59416341559075e-06,0,-1.56801331030465e-07,0.00180471971644932,3.59416341559075e-06,-0.676063289951544,-0.246065947803853,NA,2.8983563031104
"55168","Pegivirus C","Pan troglodytes",6.52948012561125e+64,1502380.09580968,-6.57105995200739e+66,-1488415.4201622,3.31824757098569e+66,1502380.09580968,0.000548092909165906,0.00106955620308854,-0.0013359188476727,-0.000262383755531559,0.0284155500641294,0.00106955620308854,-0.226947610880714,-0.123004319284182,18.816595101751,50.3968463357631
"55211","Peruvian horse sickness virus","Equus caballus",0,25750928.2278406,0,-25684643.9764709,5.5420145869904e+63,25750928.2278406,0,0.0183322882792396,0,-0.00260059427189496,4.74586026460894e-05,0.0183322882792396,-0.705720895825511,1.86991835800149,NA,206.860423501907
"55292","Pestivirus A","Aepyceros melampus",0,22485371.2442188,0,-305032296.643604,8.38145843871813e+66,164213354.985726,0,0.0147558820425667,0,-0.0237446361031353,0.071773955011159,0.116904778587543,0.504819839694571,13.2497712355966,NA,109.021705907988
"55293","Pestivirus A","Alcelaphus buselaphus",0,21187972.4684754,0,-260184328.350307,1.38625177406779e+67,141097726.619229,0,0.0141821272028565,0,-0.0201898627377677,0.11871057190531,0.100448581000373,1.29697740465164,11.3499601739006,NA,114.863521247013
"55294","Pestivirus A","Alces alces",0,20846196.1344999,0,-254031182.814953,8.76786143404622e+66,137687258.292629,0,0.0139965896791991,0,-0.0222821218569038,0.0750828864346855,0.0980206417829104,0.560665259167003,11.0696629935813,NA,116.203946739071
"55295","Pestivirus A","Ammotragus lervia",0,18085850.5618961,0,-105964100.83147,1.44174002716009e+67,62196393.0226378,0,0.0127441792066177,0,-0.00966409632512821,0.123462264477925,0.0442781012292657,1.37717255860226,4.86527267275422,NA,150.934497229444
"55296","Pestivirus A","Antidorcas marsupialis",0,19870520.8048244,0,-209189102.458576,1.1063166392621e+67,114856085.979404,0,0.0135734188517425,0,-0.0163306558605711,0.0947385485176236,0.0817669506966792,0.892397336243475,9.19323060660726,NA,123.974749721765
"55297","Pestivirus A","Antilocapra americana",0,20346110.0030054,0,-232282377.447098,1.16711021550624e+67,126577647.317611,0,0.0137875329012464,0,-0.02118773777147,0.099944558233257,0.0901116223773868,0.980260080777859,10.1565940738513,NA,119.810517249597
"55301","Pestivirus A","Axis axis",0,19292371.0998577,0,-181317863.881348,1.88368023609579e+67,100592504.365221,0,0.0133088756113371,0,-0.0138082388600527,0.161307463980728,0.0716125947941619,2.01589266812916,8.02094535870527,NA,130.24056815907
"55308","Pestivirus A","Bison bison",0,24514481.5068531,0,-366891832.808971,2.66200266071067e+67,196161959.455687,0,0.0156233442282319,0,-0.0285247552320591,0.227958487900889,0.139649241314503,3.14077375893207,15.8755407459662,NA,103.570277185457
"55309","Pestivirus A","Bison bonasus",3.83589780759553e+65,18852175.4638783,-4.71804510980176e+67,-156910610.711639,2.37827194433517e+67,88114427.5310479,0.00270295353456038,0.0131028294609534,-0.00301627193459808,-0.0104160326762006,0.203661432893917,0.0627293537835623,2.73070807453568,6.99540592614488,17.8996584466127,136.61818538419
"55312","Pestivirus A","Bos grunniens",3.27031720009707e+65,21430080.2663922,-3.84444575354023e+67,-270657837.124119,1.93862901391762e+67,146417941.495777,0.00241287700127188,0.0142588941822759,-0.00107083210264136,-0.0176507586168864,0.166012959016154,0.104236083802658,2.09530813809341,11.7872142650641,18.6267975872529,113.529356984714
"55314","Pestivirus A","Bos mutus",0,17890321.2975649,0,-86069536.3745308,1.26879323136556e+67,52120614.5624262,0,0.0126514402099886,0,-0.00646253679559727,0.108652102700664,0.0371050753198287,1.127218845139,4.03717165510453,NA,156.701024045645
"55315","Pestivirus A","Bos taurus",0,120424179.645568,0,-1402835555.94172,2.76594334908185e+67,763925044.092993,0,0.0336721355157847,0,0.684254517536894,0.236859366364378,0.543844245463066,3.29099545525751,62.538455182674,NA,148.466562642839
"55317","Pestivirus A","Boselaphus tragocamelus",0,18686887.4415815,0,-155171280.965237,2.25540221846297e+67,87077757.5069341,0,0.013013291542138,0,-0.0169494484169892,0.193139581307507,0.0619913402422891,2.55312892880547,6.91020481683847,NA,137.392734185146
"55318","Pestivirus A","Bubalus bubalis",0,33269723.6164739,0,-548502468.180439,8.78320755491395e+66,291556118.104365,0,0.0194027501329644,0,-0.0314190264028777,0.0752143017243764,0.207561092919618,0.562883178198415,23.7157289921404,NA,99.5736690451354
